repo_full_name,adoption_date,status,created_at,has_post_window,has_pre_window
alacritty/alacritty,2020-11-06 00:00:00+00:00,ok,2016-02-18 05:02:30+00:00,True,True
jordansissel/fpm,2022-10-25 00:00:00+00:00,ok,2011-01-03 20:07:59+00:00,True,True
flippercloud/flipper,2021-01-08 00:00:00+00:00,ok,2012-07-22 19:39:38+00:00,True,True
rails/activeresource,2022-01-07 00:00:00+00:00,ok,2012-03-13 21:09:47+00:00,True,True
kittinunf/fuel,2020-04-22 00:00:00+00:00,ok,2015-06-04 04:03:33+00:00,True,True
muesli/beehive,2020-07-24 00:00:00+00:00,ok,2014-06-23 20:46:31+00:00,True,True
mobile-shell/mosh,2022-02-04 00:00:00+00:00,ok,2011-01-09 09:41:02+00:00,True,True
raineorshine/npm-check-updates,2020-05-15 00:00:00+00:00,ok,2013-09-07 01:36:03+00:00,True,True
Sergio0694/ComputeSharp,2021-02-14 00:00:00+00:00,ok,2019-08-10 10:36:29+00:00,True,True
swoft-cloud/swoft,2019-12-18 00:00:00+00:00,ok,2017-04-23 09:14:07+00:00,True,True
geekq/workflow,2022-05-26 00:00:00+00:00,ok,2009-01-23 11:52:34+00:00,True,True
rtomayko/tilt,2022-07-22 00:00:00+00:00,ok,2009-01-29 13:49:29+00:00,True,True
Shubhamsaboo/awesome-llm-apps,2025-05-22 00:00:00+00:00,ok,2024-04-29 05:30:25+00:00,True,True
kanwei/algorithms,2025-04-15 00:00:00+00:00,ok,2008-07-10 09:55:11+00:00,True,True
xiph/flac,2020-04-06 00:00:00+00:00,ok,2014-08-19 05:20:50+00:00,True,True
jsdoc/jsdoc,2020-12-24 00:00:00+00:00,ok,2010-03-13 09:18:03+00:00,True,True
Kunena/Kunena-Forum,2019-08-09 00:00:00+00:00,ok,2011-06-30 00:37:49+00:00,True,True
fyne-io/fyne,2020-09-15 00:00:00+00:00,ok,2018-02-04 22:07:16+00:00,True,True
rayon-rs/rayon,2020-03-06 00:00:00+00:00,ok,2014-10-02 15:38:05+00:00,True,True
antoyo/relm,2021-02-13 00:00:00+00:00,ok,2017-02-10 03:45:15+00:00,True,True
MetaMask/metamask-extension,2020-08-26 00:00:00+00:00,ok,2015-09-06 16:34:48+00:00,True,True
ledermann/rails-settings,2021-12-26 00:00:00+00:00,ok,2009-05-16 07:00:46+00:00,True,True
yrutschle/sslh,2023-06-05 00:00:00+00:00,ok,2013-07-10 21:25:31+00:00,True,True
iluwatar/java-design-patterns,2020-06-14 00:00:00+00:00,ok,2014-08-09 16:45:18+00:00,True,True
ruby-concurrency/concurrent-ruby,2021-05-06 00:00:00+00:00,ok,2013-07-23 12:19:51+00:00,True,True
graphiti-api/graphiti,2022-02-03 00:00:00+00:00,ok,2016-09-22 21:46:19+00:00,True,True
cure53/DOMPurify,2020-04-19 00:00:00+00:00,ok,2014-02-17 21:48:14+00:00,True,True
opentoonz/opentoonz,2020-01-16 00:00:00+00:00,ok,2016-03-18 17:55:48+00:00,True,True
portfolio-performance/portfolio,2019-09-17 00:00:00+00:00,ok,2012-03-24 09:43:08+00:00,True,True
RasaHQ/rasa,2020-02-13 00:00:00+00:00,ok,2016-10-14 12:27:49+00:00,True,True
beeradmoore/dlss-swapper,2024-02-11 00:00:00+00:00,ok,2021-08-07 00:33:57+00:00,True,True
apache/pulsar,2019-12-09 00:00:00+00:00,ok,2016-06-28 07:00:03+00:00,True,True
uber/h3,2020-08-11 00:00:00+00:00,ok,2017-12-21 01:38:35+00:00,True,True
zombocom/wicked,2019-11-05 00:00:00+00:00,ok,2011-12-27 20:25:29+00:00,True,True
kotlin-orm/ktorm,2022-05-13 00:00:00+00:00,ok,2018-11-30 07:28:36+00:00,True,True
transloadit/uppy,2020-11-27 00:00:00+00:00,ok,2015-11-16 12:32:33+00:00,True,True
getgrav/grav,2020-12-04 00:00:00+00:00,ok,2014-08-02 18:29:10+00:00,True,True
symfony/monolog-bundle,2021-09-28 00:00:00+00:00,ok,2011-10-25 05:25:55+00:00,True,True
redis-rs/redis-rs,2021-06-17 00:00:00+00:00,ok,2013-12-29 15:46:50+00:00,True,True
tokio-rs/loom,2020-10-23 00:00:00+00:00,ok,2018-12-15 06:11:47+00:00,True,True
graphql/dataloader,2022-03-25 00:00:00+00:00,ok,2015-09-10 10:05:23+00:00,True,True
splitwise/TokenAutoComplete,2020-08-02 00:00:00+00:00,ok,2013-09-19 20:53:27+00:00,True,True
scylladb/seastar,2024-05-07 00:00:00+00:00,ok,2014-08-18 07:01:07+00:00,True,True
panjf2000/ants,2021-02-18 00:00:00+00:00,ok,2018-05-19 01:13:38+00:00,True,True
swagger-api/swagger-editor,2021-09-03 00:00:00+00:00,ok,2014-05-02 22:47:10+00:00,True,True
karma-runner/karma,2021-10-14 00:00:00+00:00,ok,2011-10-12 07:55:46+00:00,True,True
nhibernate/nhibernate-core,2021-06-08 00:00:00+00:00,ok,2011-08-14 17:51:09+00:00,True,True
saltstack/salt,2020-11-30 00:00:00+00:00,ok,2011-02-20 20:16:56+00:00,True,True
subframe7536/maple-font,2024-12-03 00:00:00+00:00,ok,2022-04-08 15:51:22+00:00,True,True
psf/black,2019-10-28 00:00:00+00:00,ok,2018-03-14 19:54:45+00:00,True,True
yarrick/iodine,2021-08-11 00:00:00+00:00,ok,2012-02-04 19:51:39+00:00,True,True
leandroBorgesFerreira/LoadingButtonAndroid,2023-05-19 00:00:00+00:00,ok,2016-08-11 12:08:46+00:00,True,True
TNG/ArchUnit,2020-01-22 00:00:00+00:00,ok,2017-04-21 08:39:20+00:00,True,True
Spotifyd/spotifyd,2019-09-22 00:00:00+00:00,ok,2014-12-10 21:05:13+00:00,True,True
crosire/reshade,2025-04-18 00:00:00+00:00,ok,2016-06-15 23:02:16+00:00,True,True
eatmoreapple/openwechat,2022-11-12 00:00:00+00:00,ok,2021-01-13 07:37:05+00:00,True,True
troessner/reek,2020-11-29 00:00:00+00:00,ok,2008-09-05 10:48:33+00:00,True,True
be5invis/Sarasa-Gothic,2021-01-28 00:00:00+00:00,ok,2017-06-30 09:17:03+00:00,True,True
bastillion-io/Bastillion,2022-01-08 00:00:00+00:00,ok,2013-02-07 23:11:49+00:00,True,True
bibendi/dip,2021-03-30 00:00:00+00:00,ok,2016-10-06 04:56:38+00:00,True,True
App-vNext/Polly,2022-12-16 00:00:00+00:00,ok,2013-05-05 04:40:04+00:00,True,True
rust-cli/config-rs,2023-03-29 00:00:00+00:00,ok,2017-01-24 03:24:15+00:00,True,True
public-apis/public-apis,2020-03-17 00:00:00+00:00,ok,2016-03-20 23:49:42+00:00,True,True
kamailio/kamailio,2021-03-24 00:00:00+00:00,ok,2013-12-11 08:09:40+00:00,True,True
gorgonia/gorgonia,2020-07-07 00:00:00+00:00,ok,2016-09-14 23:19:43+00:00,True,True
ceres-solver/ceres-solver,2022-03-13 00:00:00+00:00,ok,2014-01-06 06:44:59+00:00,True,True
tmenier/Flurl,2022-08-03 00:00:00+00:00,ok,2014-02-16 23:43:15+00:00,True,True
microsoft/calculator,2024-06-21 00:00:00+00:00,ok,2019-01-28 17:55:49+00:00,True,True
spacejam/sled,2019-10-06 00:00:00+00:00,ok,2016-01-11 04:11:30+00:00,True,True
simplcommerce/SimplCommerce,2021-10-22 00:00:00+00:00,ok,2016-05-21 13:43:01+00:00,True,True
mindoc-org/mindoc,2023-07-03 00:00:00+00:00,ok,2017-04-19 05:37:46+00:00,True,True
vuejs/vuepress,2020-07-25 00:00:00+00:00,ok,2018-04-05 16:58:38+00:00,True,True
OpenCTI-Platform/opencti,2020-11-10 00:00:00+00:00,ok,2018-12-17 22:57:34+00:00,True,True
brave/adblock-rust,2022-04-18 00:00:00+00:00,ok,2019-03-18 19:11:43+00:00,True,True
IronLanguages/ironpython3,2019-10-01 00:00:00+00:00,ok,2014-02-27 21:50:49+00:00,True,True
facebookincubator/velox,2022-10-05 00:00:00+00:00,ok,2021-07-23 23:00:23+00:00,True,True
kubevirt/kubevirt,2025-04-26 00:00:00+00:00,ok,2016-12-16 21:24:26+00:00,True,True
flxzt/rnote,2022-10-24 00:00:00+00:00,ok,2021-08-05 13:04:32+00:00,True,True
vectordotdev/vector,2020-01-30 00:00:00+00:00,ok,2018-08-27 16:57:34+00:00,True,True
dexidp/dex,2019-12-07 00:00:00+00:00,ok,2015-08-17 17:57:06+00:00,True,True
knqyf263/pet,2021-11-16 00:00:00+00:00,ok,2017-03-11 02:42:24+00:00,True,True
ether/etherpad,2020-08-24 00:00:00+00:00,ok,2011-03-26 13:09:02+00:00,True,True
atar-axis/xpadneo,2024-03-10 00:00:00+00:00,ok,2018-01-27 08:49:26+00:00,True,True
smarty-php/smarty,2021-10-13 00:00:00+00:00,ok,2014-10-30 20:15:10+00:00,True,True
reactjs/react-modal,2022-11-24 00:00:00+00:00,ok,2014-09-21 01:30:33+00:00,True,True
rusterlium/rustler,2019-10-19 00:00:00+00:00,ok,2015-08-18 16:25:26+00:00,True,True
fluentassertions/fluentassertions,2021-01-09 00:00:00+00:00,ok,2013-07-28 10:35:25+00:00,True,True
healthchecks/healthchecks,2020-11-20 00:00:00+00:00,ok,2015-06-25 18:38:33+00:00,True,True
gravitational/teleport,2021-10-25 00:00:00+00:00,ok,2015-03-02 19:36:00+00:00,True,True
oclint/oclint,2020-11-21 00:00:00+00:00,ok,2012-12-14 03:48:18+00:00,True,True
owncloud/core,2021-10-25 00:00:00+00:00,ok,2012-08-25 10:32:48+00:00,True,True
oxyplot/oxyplot,2019-11-13 00:00:00+00:00,ok,2014-08-12 22:47:55+00:00,True,True
js-cookie/js-cookie,2022-01-04 00:00:00+00:00,ok,2015-03-19 15:57:47+00:00,True,True
dfranx/SHADERed,2020-03-06 00:00:00+00:00,ok,2018-09-22 23:34:47+00:00,True,True
composer/packagist,2021-01-13 00:00:00+00:00,ok,2011-06-09 20:50:15+00:00,True,True
jhen0409/react-native-debugger,2019-09-04 00:00:00+00:00,ok,2016-05-29 22:40:01+00:00,True,True
ruby-grape/grape,2020-12-29 00:00:00+00:00,ok,2010-08-02 14:25:08+00:00,True,True
googleapis/google-api-ruby-client,2020-10-18 00:00:00+00:00,ok,2012-01-26 21:54:39+00:00,True,True
git-bug/git-bug,2020-07-07 00:00:00+00:00,ok,2018-07-12 07:55:57+00:00,True,True
chillerlan/php-qrcode,2019-11-15 00:00:00+00:00,ok,2015-11-30 20:27:07+00:00,True,True
doorkeeper-gem/doorkeeper,2020-04-01 00:00:00+00:00,ok,2011-11-18 13:02:01+00:00,True,True
cookiecutter/cookiecutter,2020-04-16 00:00:00+00:00,ok,2013-07-14 18:31:22+00:00,True,True
HIllya51/LunaTranslator,2024-04-25 00:00:00+00:00,ok,2022-09-28 03:10:53+00:00,True,True
phpspec/prophecy,2020-12-19 00:00:00+00:00,ok,2013-03-25 11:40:40+00:00,True,True
cakephp/phinx,2020-05-08 00:00:00+00:00,ok,2011-12-27 06:49:45+00:00,True,True
KDE/ghostwriter,2021-01-05 00:00:00+00:00,ok,2015-08-22 09:13:13+00:00,True,True
quay/clair,2020-03-26 00:00:00+00:00,ok,2015-11-13 18:46:16+00:00,True,True
DomT4/homebrew-autoupdate,2021-04-15 00:00:00+00:00,ok,2015-04-22 15:36:13+00:00,True,True
checkpoint-restore/criu,2020-10-20 00:00:00+00:00,ok,2014-01-17 12:53:25+00:00,True,True
OrchardCMS/OrchardCore,2020-11-12 00:00:00+00:00,ok,2014-11-19 22:29:26+00:00,True,True
fankes/TSBattery,2022-11-25 00:00:00+00:00,ok,2021-09-03 20:26:03+00:00,True,True
